技术分,估值分位,估值分,未来收益
66.9,20.061728395061728,84.94753086419753,-28.03442419126837
31.6,56.48994515539305,53.159049360146255,-0.511322132943759
66.9,62.57213520197856,47.6850783182193,-12.343052995187275
66.0,5.737704918032787,95.69672131147541,2.806041553510985
65.8,1.9073569482288828,98.56948228882834,3.8961038961039085
73.9,3.292181069958848,97.53086419753086,1.5066006473933413
54.1,15.901639344262295,88.07377049180327,34.421364985163194
72.2,25.89041095890411,79.9931506849315,-0.7772736202727226
72.3,11.371629542790153,91.47127784290738,-3.92749244712991
78.9,0.0,100.0,-16.216241041033687
49.0,62.24862888482633,47.9762340036563,-18.854415274463022
74.8,40.98360655737705,67.11475409836065,-82.31292517006803
46.8,6.967213114754098,94.77459016393442,12.090614294985414
62.6,13.623978201634879,89.78201634877384,-27.180722891566255
64.0,4.732510288065844,96.45061728395062,9.784437140852953
69.0,9.508196721311474,92.8688524590164,18.813978115072373
63.7,28.767123287671232,77.54794520547945,-20.019436345966955
51.6,43.61078546307151,64.75029308323565,-32.05128205128205
56.3,7.613168724279835,94.29012345679013,-20.716976561296953
42.0,47.44058500914077,61.30347349177331,26.357938718662965
72.3,53.66859027205276,55.69826875515251,23.204596233641883
63.3,12.295081967213115,90.77868852459017,5.397259653910291
59.0,7.3569482288828345,94.48228882833787,-12.252124645892348
65.7,4.320987654320987,96.75925925925927,24.4425894713024
63.9,13.77049180327869,89.67213114754098,4.545454545454541
71.5,5.89041095890411,95.58219178082192,38.501746510692826
68.0,24.73622508792497,80.97420867526378,22.51223491027734
74.4,32.510288065843625,74.36625514403292,-6.700119259376458
51.3,66.45338208409507,44.19195612431444,-7.430730478589409
60.8,34.21269579554823,72.919208573784,31.56200138738172
66.4,69.26229508196722,41.663934426229496,23.284626827806566
64.3,53.40599455040872,55.93460490463215,0.1865671641791078
60.6,27.36625514403292,78.73868312757202,1.1857677180231674
60.9,24.59016393442623,81.09836065573771,34.88843813387425
74.3,10.95890410958904,91.78082191780823,6.8376068376068355
59.0,58.96834701055099,50.928487690504106,-16.568047337278102
63.7,23.868312757201647,81.7119341563786,-9.873949579831931
41.9,92.04753199268738,19.952468007312618,-11.652265820426544
44.4,88.54080791426216,23.45919208573784,10.036262866632706
47.2,40.16393442622951,67.85245901639344,55.82922824302135
61.0,92.09809264305177,19.90190735694823,-5.377456049638052
67.5,82.3045267489712,29.6954732510288,43.499392466585654
47.7,99.8360655737705,12.163934426229503,18.48937844217151
73.0,97.53424657534246,14.465753424657535,-9.999999999999998
68.5,77.72567409144196,34.046893317702235,-25.939177101967804
75.6,60.288065843621396,49.74074074074074,32.7478042659975
51.0,89.85374771480804,22.146252285191963,-5.777054515866553
29.2,99.91755976916735,12.082440230832646,-21.82389937106919
72.0,2.8688524590163933,97.84836065573771,-6.133625410733856
68.3,3.2697547683923704,97.54768392370572,-3.026315789473677
61.7,3.4979423868312756,97.37654320987654,10.623229461756377
56.3,25.573770491803277,80.26229508196721,8.957219251336902
65.1,38.21917808219178,69.51369863013699,4.628501827040199
71.2,13.130128956623683,90.15240328253223,-8.723135271807836
74.8,0.411522633744856,99.69135802469135,-17.9245283018868
39.9,17.276051188299817,87.04296160877513,-2.0576131687242816
62.5,11.046990931574609,91.71475680131904,9.766763848396497
69.4,32.35294117647059,74.5,-2.764429083366926
58.9,13.903743315508022,89.57219251336899,-9.434252207531557
52.0,18.006430868167204,86.49517684887459,1.8867924528301883
72.4,3.7122969837587005,97.21577726218098,8.549427171850454
70.6,0.9025270758122743,99.32310469314079,12.653778558875239
59.9,59.43536404160476,50.50817236255572,2.8536072437743254
60.0,70.56603773584905,40.49056603773585,4.865556978233032
38.8,94.9671772428884,17.032822757111603,-9.466407758498818
72.4,25.0,80.75,74.97249724972497
19.8,99.72752043596729,12.272479564032707,11.633875106928993
60.5,91.9753086419753,20.024691358024697,111.21235130346747
58.7,96.72131147540983,15.278688524590166,-13.633496676531953
59.8,74.65753424657534,36.8082191780822,-9.11013215859031
73.1,36.22508792497069,71.20867526377492,-16.344010325002934
69.5,21.502057613168724,83.72325102880659,-31.389365351629507
42.3,53.83912248628885,55.54478976234003,-21.305555555555557
72.5,35.9439406430338,71.44765045342128,26.32702053881033
41.2,98.36065573770492,13.639344262295083,2.580689254030877
70.6,43.869209809264305,64.51771117166213,-23.147806855879104
59.1,24.897119341563787,80.83744855967078,-25.23933628169932
61.1,12.622950819672132,90.5327868852459,21.81053203040173
71.2,1.643835616438356,98.76712328767124,-13.05515115706718
76.1,0.23446658851113714,99.82415005861665,-9.350649350649354
49.9,16.56378600823045,87.57716049382717,-27.988663607443943
48.0,24.40585009140768,81.25502742230347,10.988383165111415
65.0,21.10469909315746,84.06100577081615,78.36787536473528
65.8,29.918032786885245,76.56967213114754,-8.56164383561644
63.5,24.52316076294278,81.15531335149863,34.96240601503757
56.7,95.67901234567901,16.320987654320987,-3.9106145251396662
